dataset_id,case_id,is_id,size_class,severity,replicate_id,replicate_key_used,replicate_fallback_reason,method_a,method_b,coverage,n_A,n_B
praxisnah_v1,sc-small__av-loose__dp-weekday_high__sev-schwer,praxisnah_v1__sc-small__av-loose__dp-weekday_high__sev-schwer,small,schwer,202,seed_global,,V1,V1,0.0,4,4
praxisnah_v1,sc-small__av-loose__dp-weekday_high__sev-schwer,praxisnah_v1__sc-small__av-loose__dp-weekday_high__sev-schwer,small,schwer,202,seed_global,,V1,V2,0.6666666666666666,4,3
praxisnah_v1,sc-small__av-loose__dp-weekday_high__sev-schwer,praxisnah_v1__sc-small__av-loose__dp-weekday_high__sev-schwer,small,schwer,202,seed_global,,V1,V3,0.43478260869565216,4,23
praxisnah_v1,sc-small__av-loose__dp-weekday_high__sev-schwer,praxisnah_v1__sc-small__av-loose__dp-weekday_high__sev-schwer,small,schwer,202,seed_global,,V1,V4,0.0,4,209
praxisnah_v1,sc-small__av-loose__dp-weekday_high__sev-schwer,praxisnah_v1__sc-small__av-loose__dp-weekday_high__sev-schwer,small,schwer,202,seed_global,,V2,V1,0.0,3,4
praxisnah_v1,sc-small__av-loose__dp-weekday_high__sev-schwer,praxisnah_v1__sc-small__av-loose__dp-weekday_high__sev-schwer,small,schwer,202,seed_global,,V2,V2,0.0,3,3
praxisnah_v1,sc-small__av-loose__dp-weekday_high__sev-schwer,praxisnah_v1__sc-small__av-loose__dp-weekday_high__sev-schwer,small,schwer,202,seed_global,,V2,V3,0.0,3,23
praxisnah_v1,sc-small__av-loose__dp-weekday_high__sev-schwer,praxisnah_v1__sc-small__av-loose__dp-weekday_high__sev-schwer,small,schwer,202,seed_global,,V2,V4,0.0,3,209
praxisnah_v1,sc-small__av-loose__dp-weekday_high__sev-schwer,praxisnah_v1__sc-small__av-loose__dp-weekday_high__sev-schwer,small,schwer,202,seed_global,,V3,V1,0.25,23,4
praxisnah_v1,sc-small__av-loose__dp-weekday_high__sev-schwer,praxisnah_v1__sc-small__av-loose__dp-weekday_high__sev-schwer,small,schwer,202,seed_global,,V3,V2,0.3333333333333333,23,3
praxisnah_v1,sc-small__av-loose__dp-weekday_high__sev-schwer,praxisnah_v1__sc-small__av-loose__dp-weekday_high__sev-schwer,small,schwer,202,seed_global,,V3,V3,0.0,23,23
praxisnah_v1,sc-small__av-loose__dp-weekday_high__sev-schwer,praxisnah_v1__sc-small__av-loose__dp-weekday_high__sev-schwer,small,schwer,202,seed_global,,V3,V4,0.0,23,209
praxisnah_v1,sc-small__av-loose__dp-weekday_high__sev-schwer,praxisnah_v1__sc-small__av-loose__dp-weekday_high__sev-schwer,small,schwer,202,seed_global,,V4,V1,0.25,209,4
praxisnah_v1,sc-small__av-loose__dp-weekday_high__sev-schwer,praxisnah_v1__sc-small__av-loose__dp-weekday_high__sev-schwer,small,schwer,202,seed_global,,V4,V2,0.3333333333333333,209,3
praxisnah_v1,sc-small__av-loose__dp-weekday_high__sev-schwer,praxisnah_v1__sc-small__av-loose__dp-weekday_high__sev-schwer,small,schwer,202,seed_global,,V4,V3,0.6956521739130435,209,23
praxisnah_v1,sc-small__av-loose__dp-weekday_high__sev-schwer,praxisnah_v1__sc-small__av-loose__dp-weekday_high__sev-schwer,small,schwer,202,seed_global,,V4,V4,0.0,209,209
praxisnah_v1,sc-small__av-loose__dp-weekday_high__sev-schwer,praxisnah_v1__sc-small__av-loose__dp-weekday_high__sev-schwer,small,schwer,303,seed_global,,V1,V1,0.0,5,5
praxisnah_v1,sc-small__av-loose__dp-weekday_high__sev-schwer,praxisnah_v1__sc-small__av-loose__dp-weekday_high__sev-schwer,small,schwer,303,seed_global,,V1,V2,0.0,5,3
praxisnah_v1,sc-small__av-loose__dp-weekday_high__sev-schwer,praxisnah_v1__sc-small__av-loose__dp-weekday_high__sev-schwer,small,schwer,303,seed_global,,V1,V3,0.38461538461538464,5,26
praxisnah_v1,sc-small__av-loose__dp-weekday_high__sev-schwer,praxisnah_v1__sc-small__av-loose__dp-weekday_high__sev-schwer,small,schwer,303,seed_global,,V1,V4,0.0,5,169
praxisnah_v1,sc-small__av-loose__dp-weekday_high__sev-schwer,praxisnah_v1__sc-small__av-loose__dp-weekday_high__sev-schwer,small,schwer,303,seed_global,,V2,V1,0.0,3,5
praxisnah_v1,sc-small__av-loose__dp-weekday_high__sev-schwer,praxisnah_v1__sc-small__av-loose__dp-weekday_high__sev-schwer,small,schwer,303,seed_global,,V2,V2,0.0,3,3
praxisnah_v1,sc-small__av-loose__dp-weekday_high__sev-schwer,praxisnah_v1__sc-small__av-loose__dp-weekday_high__sev-schwer,small,schwer,303,seed_global,,V2,V3,0.0,3,26
praxisnah_v1,sc-small__av-loose__dp-weekday_high__sev-schwer,praxisnah_v1__sc-small__av-loose__dp-weekday_high__sev-schwer,small,schwer,303,seed_global,,V2,V4,0.0,3,169
praxisnah_v1,sc-small__av-loose__dp-weekday_high__sev-schwer,praxisnah_v1__sc-small__av-loose__dp-weekday_high__sev-schwer,small,schwer,303,seed_global,,V3,V1,0.4,26,5
praxisnah_v1,sc-small__av-loose__dp-weekday_high__sev-schwer,praxisnah_v1__sc-small__av-loose__dp-weekday_high__sev-schwer,small,schwer,303,seed_global,,V3,V2,0.3333333333333333,26,3
praxisnah_v1,sc-small__av-loose__dp-weekday_high__sev-schwer,praxisnah_v1__sc-small__av-loose__dp-weekday_high__sev-schwer,small,schwer,303,seed_global,,V3,V3,0.0,26,26
praxisnah_v1,sc-small__av-loose__dp-weekday_high__sev-schwer,praxisnah_v1__sc-small__av-loose__dp-weekday_high__sev-schwer,small,schwer,303,seed_global,,V3,V4,0.0,26,169
praxisnah_v1,sc-small__av-loose__dp-weekday_high__sev-schwer,praxisnah_v1__sc-small__av-loose__dp-weekday_high__sev-schwer,small,schwer,303,seed_global,,V4,V1,0.4,169,5
praxisnah_v1,sc-small__av-loose__dp-weekday_high__sev-schwer,praxisnah_v1__sc-small__av-loose__dp-weekday_high__sev-schwer,small,schwer,303,seed_global,,V4,V2,0.3333333333333333,169,3
praxisnah_v1,sc-small__av-loose__dp-weekday_high__sev-schwer,praxisnah_v1__sc-small__av-loose__dp-weekday_high__sev-schwer,small,schwer,303,seed_global,,V4,V3,0.8461538461538461,169,26
praxisnah_v1,sc-small__av-loose__dp-weekday_high__sev-schwer,praxisnah_v1__sc-small__av-loose__dp-weekday_high__sev-schwer,small,schwer,303,seed_global,,V4,V4,0.0,169,169
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-leicht,small,leicht,101,seed_global,,V1,V1,0.0,5,5
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-leicht,small,leicht,101,seed_global,,V1,V2,0.3333333333333333,5,3
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-leicht,small,leicht,101,seed_global,,V1,V3,0.5217391304347826,5,23
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-leicht,small,leicht,101,seed_global,,V1,V4,0.24719101123595505,5,178
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-leicht,small,leicht,101,seed_global,,V2,V1,0.2,3,5
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-leicht,small,leicht,101,seed_global,,V2,V2,0.0,3,3
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-leicht,small,leicht,101,seed_global,,V2,V3,0.0,3,23
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-leicht,small,leicht,101,seed_global,,V2,V4,0.0,3,178
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-leicht,small,leicht,101,seed_global,,V3,V1,0.2,23,5
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-leicht,small,leicht,101,seed_global,,V3,V2,0.3333333333333333,23,3
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-leicht,small,leicht,101,seed_global,,V3,V3,0.0,23,23
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-leicht,small,leicht,101,seed_global,,V3,V4,0.0,23,178
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-leicht,small,leicht,101,seed_global,,V4,V1,0.2,178,5
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-leicht,small,leicht,101,seed_global,,V4,V2,0.3333333333333333,178,3
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-leicht,small,leicht,101,seed_global,,V4,V3,0.7391304347826086,178,23
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-leicht,small,leicht,101,seed_global,,V4,V4,0.0,178,178
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-leicht,small,leicht,202,seed_global,,V1,V1,0.0,4,4
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-leicht,small,leicht,202,seed_global,,V1,V2,0.3333333333333333,4,3
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-leicht,small,leicht,202,seed_global,,V1,V3,0.4583333333333333,4,24
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-leicht,small,leicht,202,seed_global,,V1,V4,0.1943127962085308,4,211
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-leicht,small,leicht,202,seed_global,,V2,V1,0.0,3,4
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-leicht,small,leicht,202,seed_global,,V2,V2,0.0,3,3
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-leicht,small,leicht,202,seed_global,,V2,V3,0.0,3,24
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-leicht,small,leicht,202,seed_global,,V2,V4,0.0,3,211
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-leicht,small,leicht,202,seed_global,,V3,V1,0.5,24,4
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-leicht,small,leicht,202,seed_global,,V3,V2,0.6666666666666666,24,3
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-leicht,small,leicht,202,seed_global,,V3,V3,0.0,24,24
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-leicht,small,leicht,202,seed_global,,V3,V4,0.0,24,211
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-leicht,small,leicht,202,seed_global,,V4,V1,0.25,211,4
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-leicht,small,leicht,202,seed_global,,V4,V2,0.3333333333333333,211,3
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-leicht,small,leicht,202,seed_global,,V4,V3,0.6666666666666666,211,24
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-leicht,small,leicht,202,seed_global,,V4,V4,0.0,211,211
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-leicht,small,leicht,303,seed_global,,V1,V1,0.0,4,4
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-leicht,small,leicht,303,seed_global,,V1,V2,0.3333333333333333,4,3
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-leicht,small,leicht,303,seed_global,,V1,V3,0.5217391304347826,4,23
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-leicht,small,leicht,303,seed_global,,V1,V4,0.3013698630136986,4,219
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-leicht,small,leicht,303,seed_global,,V2,V1,0.0,3,4
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-leicht,small,leicht,303,seed_global,,V2,V2,0.0,3,3
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-leicht,small,leicht,303,seed_global,,V2,V3,0.08695652173913043,3,23
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-leicht,small,leicht,303,seed_global,,V2,V4,0.0,3,219
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-leicht,small,leicht,303,seed_global,,V3,V1,0.25,23,4
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-leicht,small,leicht,303,seed_global,,V3,V2,0.3333333333333333,23,3
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-leicht,small,leicht,303,seed_global,,V3,V3,0.0,23,23
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-leicht,small,leicht,303,seed_global,,V3,V4,0.0,23,219
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-leicht,small,leicht,303,seed_global,,V4,V1,0.25,219,4
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-leicht,small,leicht,303,seed_global,,V4,V2,0.3333333333333333,219,3
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-leicht,small,leicht,303,seed_global,,V4,V3,0.9130434782608695,219,23
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-leicht,small,leicht,303,seed_global,,V4,V4,0.0,219,219
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-mittel,small,mittel,101,seed_global,,V1,V1,0.0,5,5
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-mittel,small,mittel,101,seed_global,,V1,V2,0.0,5,3
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-mittel,small,mittel,101,seed_global,,V1,V3,0.5217391304347826,5,23
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-mittel,small,mittel,101,seed_global,,V1,V4,0.11707317073170732,5,205
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-mittel,small,mittel,101,seed_global,,V2,V1,0.2,3,5
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-mittel,small,mittel,101,seed_global,,V2,V2,0.0,3,3
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-mittel,small,mittel,101,seed_global,,V2,V3,0.0,3,23
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-mittel,small,mittel,101,seed_global,,V2,V4,0.0,3,205
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-mittel,small,mittel,101,seed_global,,V3,V1,0.2,23,5
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-mittel,small,mittel,101,seed_global,,V3,V2,0.3333333333333333,23,3
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-mittel,small,mittel,101,seed_global,,V3,V3,0.0,23,23
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-mittel,small,mittel,101,seed_global,,V3,V4,0.0,23,205
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-mittel,small,mittel,101,seed_global,,V4,V1,0.2,205,5
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-mittel,small,mittel,101,seed_global,,V4,V2,0.3333333333333333,205,3
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-mittel,small,mittel,101,seed_global,,V4,V3,0.8260869565217391,205,23
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-mittel,small,mittel,101,seed_global,,V4,V4,0.0,205,205
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-mittel,small,mittel,202,seed_global,,V1,V1,0.0,7,7
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-mittel,small,mittel,202,seed_global,,V1,V2,1.0,7,3
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-mittel,small,mittel,202,seed_global,,V1,V3,0.5238095238095238,7,21
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-mittel,small,mittel,202,seed_global,,V1,V4,0.017699115044247787,7,226
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-mittel,small,mittel,202,seed_global,,V2,V1,0.0,3,7
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-mittel,small,mittel,202,seed_global,,V2,V2,0.0,3,3
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-mittel,small,mittel,202,seed_global,,V2,V3,0.0,3,21
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-mittel,small,mittel,202,seed_global,,V2,V4,0.0,3,226
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-mittel,small,mittel,202,seed_global,,V3,V1,0.2857142857142857,21,7
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-mittel,small,mittel,202,seed_global,,V3,V2,0.3333333333333333,21,3
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-mittel,small,mittel,202,seed_global,,V3,V3,0.0,21,21
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-mittel,small,mittel,202,seed_global,,V3,V4,0.004424778761061947,21,226
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-mittel,small,mittel,202,seed_global,,V4,V1,0.2857142857142857,226,7
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-mittel,small,mittel,202,seed_global,,V4,V2,0.3333333333333333,226,3
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-mittel,small,mittel,202,seed_global,,V4,V3,0.7619047619047619,226,21
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-mittel,small,mittel,202,seed_global,,V4,V4,0.0,226,226
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-mittel,small,mittel,303,seed_global,,V1,V1,0.0,4,4
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-mittel,small,mittel,303,seed_global,,V1,V2,0.25,4,4
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-mittel,small,mittel,303,seed_global,,V1,V3,0.43478260869565216,4,23
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-mittel,small,mittel,303,seed_global,,V1,V4,0.1092436974789916,4,238
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-mittel,small,mittel,303,seed_global,,V2,V1,0.0,4,4
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-mittel,small,mittel,303,seed_global,,V2,V2,0.0,4,4
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-mittel,small,mittel,303,seed_global,,V2,V3,0.0,4,23
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-mittel,small,mittel,303,seed_global,,V2,V4,0.0,4,238
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-mittel,small,mittel,303,seed_global,,V3,V1,0.25,23,4
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-mittel,small,mittel,303,seed_global,,V3,V2,0.25,23,4
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-mittel,small,mittel,303,seed_global,,V3,V3,0.0,23,23
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-mittel,small,mittel,303,seed_global,,V3,V4,0.0,23,238
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-mittel,small,mittel,303,seed_global,,V4,V1,0.25,238,4
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-mittel,small,mittel,303,seed_global,,V4,V2,0.5,238,4
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-mittel,small,mittel,303,seed_global,,V4,V3,0.8695652173913043,238,23
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-mittel,small,mittel,303,seed_global,,V4,V4,0.0,238,238
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-schwer,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-schwer,small,schwer,101,seed_global,,V1,V1,0.0,6,6
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-schwer,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-schwer,small,schwer,101,seed_global,,V1,V2,0.25,6,4
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-schwer,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-schwer,small,schwer,101,seed_global,,V1,V3,0.16,6,25
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-schwer,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-schwer,small,schwer,101,seed_global,,V1,V4,0.0,6,173
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-schwer,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-schwer,small,schwer,101,seed_global,,V2,V1,0.0,4,6
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-schwer,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-schwer,small,schwer,101,seed_global,,V2,V2,0.0,4,4
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-schwer,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-schwer,small,schwer,101,seed_global,,V2,V3,0.0,4,25
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-schwer,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-schwer,small,schwer,101,seed_global,,V2,V4,0.0,4,173
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-schwer,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-schwer,small,schwer,101,seed_global,,V3,V1,0.0,25,6
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-schwer,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-schwer,small,schwer,101,seed_global,,V3,V2,0.0,25,4
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-schwer,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-schwer,small,schwer,101,seed_global,,V3,V3,0.0,25,25
